date,channel,campaign,spend,clicks,impressions,sales_cost
2013-03-16,Google,nonbrand,112.05,83,415,13.45
2013-03-16,direct,(direct),0.0,3,3,0.0
2013-03-17,Affiliate,(organic/referral),2.1,14,28,0.11
2013-03-17,Bing,brand,3.3,3,12,0.4
2013-03-17,Bing,nonbrand,15.4,14,56,1.85
2013-03-17,Google,brand,2.7,2,10,0.32
2013-03-17,Google,nonbrand,101.25,75,375,12.15
2013-03-17,direct,(direct),0.0,9,9,0.0
2013-03-18,Affiliate,(organic/referral),2.55,17,34,0.13
2013-03-18,Bing,brand,5.5,5,20,0.66
2013-03-18,Bing,nonbrand,33.0,30,120,3.96
2013-03-18,Google,brand,16.2,12,60,1.94
2013-03-18,Google,nonbrand,193.05,143,715,23.17
2013-03-18,direct,(direct),0.0,9,9,0.0
2013-03-19,Affiliate,(organic/referral),3.15,21,42,0.16
2013-03-19,Bing,brand,1.1,1,4,0.13
2013-03-19,Bing,nonbrand,31.9,29,116,3.83
2013-03-19,Google,brand,22.95,17,85,2.75
2013-03-19,Google,nonbrand,206.55,153,765,24.79
2013-03-19,direct,(direct),0.0,16,16,0.0
2013-03-20,Affiliate,(organic/referral),3.3,22,44,0.16
2013-03-20,Bing,brand,2.2,2,8,0.26
2013-03-20,Bing,nonbrand,36.3,33,132,4.36
2013-03-20,Google,brand,22.95,17,85,2.75
2013-03-20,Google,nonbrand,213.3,158,790,25.6
2013-03-20,direct,(direct),0.0,12,12,0.0
2013-03-21,Affiliate,(organic/referral),3.15,21,42,0.16
2013-03-21,Bing,brand,3.3,3,12,0.4
2013-03-21,Bing,nonbrand,38.5,35,140,4.62
2013-03-21,Google,brand,14.85,11,55,1.78
2013-03-21,Google,nonbrand,194.4,144,720,23.33
2013-03-21,direct,(direct),0.0,17,17,0.0
2013-03-22,Affiliate,(organic/referral),2.85,19,38,0.14
2013-03-22,Bing,brand,1.1,1,4,0.13
2013-03-22,Bing,nonbrand,42.9,39,156,5.15
2013-03-22,Google,brand,20.25,15,75,2.43
2013-03-22,Google,nonbrand,195.75,145,725,23.49
2013-03-22,direct,(direct),0.0,12,12,0.0
2013-03-23,Affiliate,(organic/referral),0.75,5,10,0.04
2013-03-23,Bing,brand,2.2,2,8,0.26
2013-03-23,Bing,nonbrand,16.5,15,60,1.98
2013-03-23,Google,brand,14.85,11,55,1.78
2013-03-23,Google,nonbrand,95.85,71,355,11.5
2013-03-23,direct,(direct),0.0,9,9,0.0
2013-03-24,Affiliate,(organic/referral),2.25,15,30,0.11
2013-03-24,Bing,brand,2.2,2,8,0.26
2013-03-24,Bing,nonbrand,19.8,18,72,2.38
2013-03-24,Google,brand,8.1,6,30,0.97
2013-03-24,Google,nonbrand,112.05,83,415,13.45
2013-03-24,direct,(direct),0.0,8,8,0.0
2013-03-25,Affiliate,(organic/referral),2.7,18,36,0.13
2013-03-25,Bing,brand,2.2,2,8,0.26
2013-03-25,Bing,nonbrand,38.5,35,140,4.62
2013-03-25,Google,brand,22.95,17,85,2.75
2013-03-25,Google,nonbrand,251.1,186,930,30.13
2013-03-25,direct,(direct),0.0,18,18,0.0
2013-03-26,Affiliate,(organic/referral),2.7,18,36,0.13
2013-03-26,Bing,brand,6.6,6,24,0.79
2013-03-26,Bing,nonbrand,45.1,41,164,5.41
2013-03-26,Google,brand,14.85,11,55,1.78
2013-03-26,Google,nonbrand,237.6,176,880,28.51
2013-03-26,direct,(direct),0.0,13,13,0.0
2013-03-27,Affiliate,(organic/referral),2.85,19,38,0.14
2013-03-27,Bing,brand,2.2,2,8,0.26
2013-03-27,Bing,nonbrand,40.7,37,148,4.88
2013-03-27,Google,brand,24.3,18,90,2.92
2013-03-27,Google,nonbrand,274.05,203,1015,32.89
2013-03-27,direct,(direct),0.0,14,14,0.0
2013-03-28,Affiliate,(organic/referral),3.0,20,40,0.15
2013-03-28,Bing,brand,4.4,4,16,0.53
2013-03-28,Bing,nonbrand,46.2,42,168,5.54
2013-03-28,Google,brand,24.3,18,90,2.92
2013-03-28,Google,nonbrand,265.95,197,985,31.91
2013-03-28,direct,(direct),0.0,15,15,0.0
2013-03-29,Affiliate,(organic/referral),1.65,11,22,0.08
2013-03-29,Bing,brand,5.5,5,20,0.66
2013-03-29,Bing,nonbrand,37.4,34,136,4.49
2013-03-29,Google,brand,14.85,11,55,1.78
2013-03-29,Google,nonbrand,234.9,174,870,28.19
2013-03-29,direct,(direct),0.0,18,18,0.0
2013-03-30,Affiliate,(organic/referral),1.35,9,18,0.07
2013-03-30,Bing,nonbrand,18.7,17,68,2.24
2013-03-30,Google,brand,5.4,4,20,0.65
2013-03-30,Google,nonbrand,110.7,82,410,13.28
2013-03-30,direct,(direct),0.0,12,12,0.0
2013-03-31,Affiliate,(organic/referral),1.2,8,16,0.06
2013-03-31,Bing,brand,2.2,2,8,0.26
2013-03-31,Bing,nonbrand,27.5,25,100,3.3
2013-03-31,Google,brand,4.05,3,15,0.49
2013-03-31,Google,nonbrand,110.7,82,410,13.28
2013-03-31,direct,(direct),0.0,4,4,0.0
2013-04-01,Affiliate,(organic/referral),3.45,23,46,0.17
2013-04-01,Bing,brand,2.2,2,8,0.26
2013-04-01,Bing,nonbrand,38.5,35,140,4.62
2013-04-01,Google,brand,20.25,15,75,2.43
2013-04-01,Google,nonbrand,248.4,184,920,29.81
2013-04-01,direct,(direct),0.0,19,19,0.0
2013-04-02,Affiliate,(organic/referral),2.55,17,34,0.13
2013-04-02,Bing,brand,9.9,9,36,1.19
2013-04-02,Bing,nonbrand,52.8,48,192,6.34
2013-04-02,Google,brand,13.5,10,50,1.62
2013-04-02,Google,nonbrand,264.6,196,980,31.75
2013-04-02,direct,(direct),0.0,14,14,0.0
2013-04-03,Affiliate,(organic/referral),3.75,25,50,0.19
2013-04-03,Bing,nonbrand,58.3,53,212,7.0
2013-04-03,Google,brand,17.55,13,65,2.11
2013-04-03,Google,nonbrand,291.6,216,1080,34.99
2013-04-03,direct,(direct),0.0,20,20,0.0
2013-04-04,Affiliate,(organic/referral),4.2,28,56,0.21
2013-04-04,Bing,brand,3.3,3,12,0.4
2013-04-04,Bing,nonbrand,56.1,51,204,6.73
2013-04-04,Google,brand,18.9,14,70,2.27
2013-04-04,Google,nonbrand,274.05,203,1015,32.89
2013-04-04,direct,(direct),0.0,11,11,0.0
2013-04-05,Affiliate,(organic/referral),2.7,18,36,0.13
2013-04-05,Bing,brand,5.5,5,20,0.66
2013-04-05,Bing,nonbrand,38.5,35,140,4.62
2013-04-05,Google,brand,18.9,14,70,2.27
2013-04-05,Google,nonbrand,247.05,183,915,29.65
2013-04-05,direct,(direct),0.0,19,19,0.0
2013-04-06,Affiliate,(organic/referral),0.3,2,4,0.02
2013-04-06,Bing,brand,2.2,2,8,0.26
2013-04-06,Bing,nonbrand,23.1,21,84,2.77
2013-04-06,Google,brand,8.1,6,30,0.97
2013-04-06,Google,nonbrand,128.25,95,475,15.39
2013-04-06,direct,(direct),0.0,9,9,0.0
2013-04-07,Affiliate,(organic/referral),0.45,3,6,0.02
2013-04-07,Bing,nonbrand,22.0,20,80,2.64
2013-04-07,Google,brand,6.75,5,25,0.81
2013-04-07,Google,nonbrand,137.7,102,510,16.52
2013-04-07,direct,(direct),0.0,11,11,0.0
2013-04-08,Affiliate,(organic/referral),2.7,18,36,0.13
2013-04-08,Bing,brand,4.4,4,16,0.53
2013-04-08,Bing,nonbrand,37.4,34,136,4.49
2013-04-08,Google,brand,29.7,22,110,3.56
2013-04-08,Google,nonbrand,261.9,194,970,31.43
2013-04-08,direct,(direct),0.0,22,22,0.0
2013-04-09,Affiliate,(organic/referral),3.0,20,40,0.15
2013-04-09,Bing,brand,4.4,4,16,0.53
2013-04-09,Bing,nonbrand,41.8,38,152,5.02
2013-04-09,Google,brand,14.85,11,55,1.78
2013-04-09,Google,nonbrand,287.55,213,1065,34.51
2013-04-09,direct,(direct),0.0,17,17,0.0
2013-04-10,Affiliate,(organic/referral),3.3,22,44,0.16
2013-04-10,Bing,brand,5.5,5,20,0.66
2013-04-10,Bing,nonbrand,56.1,51,204,6.73
2013-04-10,Google,brand,17.55,13,65,2.11
2013-04-10,Google,nonbrand,305.1,226,1130,36.61
2013-04-10,direct,(direct),0.0,21,21,0.0
2013-04-11,Affiliate,(organic/referral),4.5,30,60,0.22
2013-04-11,Bing,brand,9.9,9,36,1.19
2013-04-11,Bing,nonbrand,47.3,43,172,5.68
2013-04-11,Google,brand,24.3,18,90,2.92
2013-04-11,Google,nonbrand,307.8,228,1140,36.94
2013-04-11,direct,(direct),0.0,15,15,0.0
2013-04-12,Affiliate,(organic/referral),2.25,15,30,0.11
2013-04-12,Bing,brand,7.7,7,28,0.92
2013-04-12,Bing,nonbrand,44.0,40,160,5.28
2013-04-12,Google,brand,22.95,17,85,2.75
2013-04-12,Google,nonbrand,251.1,186,930,30.13
2013-04-12,direct,(direct),0.0,18,18,0.0
2013-04-13,Affiliate,(organic/referral),0.6,4,8,0.03
2013-04-13,Bing,brand,2.2,2,8,0.26
2013-04-13,Bing,nonbrand,19.8,18,72,2.38
2013-04-13,Google,brand,9.45,7,35,1.13
2013-04-13,Google,nonbrand,140.4,104,520,16.85
2013-04-13,direct,(direct),0.0,8,8,0.0
2013-04-14,Affiliate,(organic/referral),0.45,3,6,0.02
2013-04-14,Bing,brand,1.1,1,4,0.13
2013-04-14,Bing,nonbrand,23.1,21,84,2.77
2013-04-14,Google,brand,13.5,10,50,1.62
2013-04-14,Google,nonbrand,141.75,105,525,17.01
2013-04-14,direct,(direct),0.0,11,11,0.0
2013-04-15,Affiliate,(organic/referral),3.45,23,46,0.17
2013-04-15,Bing,brand,3.3,3,12,0.4
2013-04-15,Bing,nonbrand,47.3,43,172,5.68
2013-04-15,Google,brand,21.6,16,80,2.59
2013-04-15,Google,nonbrand,252.45,187,935,30.29
2013-04-15,direct,(direct),0.0,24,24,0.0
2013-04-16,Affiliate,(organic/referral),3.0,20,40,0.15
2013-04-16,Bing,brand,3.3,3,12,0.4
2013-04-16,Bing,nonbrand,66.0,60,240,7.92
2013-04-16,Google,brand,21.6,16,80,2.59
2013-04-16,Google,nonbrand,301.05,223,1115,36.13
2013-04-16,direct,(direct),0.0,19,19,0.0
2013-04-17,Affiliate,(organic/referral),2.85,19,38,0.14
2013-04-17,Bing,brand,2.2,2,8,0.26
2013-04-17,Bing,nonbrand,62.7,57,228,7.52
2013-04-17,Google,brand,20.25,15,75,2.43
2013-04-17,Google,nonbrand,313.2,232,1160,37.58
2013-04-17,direct,(direct),0.0,16,16,0.0
2013-04-18,Affiliate,(organic/referral),2.55,17,34,0.13
2013-04-18,Bing,brand,6.6,6,24,0.79
2013-04-18,Bing,nonbrand,56.1,51,204,6.73
2013-04-18,Google,brand,20.25,15,75,2.43
2013-04-18,Google,nonbrand,332.1,246,1230,39.85
2013-04-18,direct,(direct),0.0,22,22,0.0
2013-04-19,Affiliate,(organic/referral),3.75,25,50,0.19
2013-04-19,Bing,brand,4.4,4,16,0.53
2013-04-19,Bing,nonbrand,52.8,48,192,6.34
2013-04-19,Google,brand,29.7,22,110,3.56
2013-04-19,Google,nonbrand,229.5,170,850,27.54
2013-04-19,direct,(direct),0.0,17,17,0.0
2013-04-20,Affiliate,(organic/referral),1.5,10,20,0.08
2013-04-20,Bing,nonbrand,25.3,23,92,3.04
2013-04-20,Google,brand,10.8,8,40,1.3
2013-04-20,Google,nonbrand,125.55,93,465,15.07
2013-04-20,direct,(direct),0.0,6,6,0.0
2013-04-21,Affiliate,(organic/referral),1.35,9,18,0.07
2013-04-21,Bing,brand,1.1,1,4,0.13
2013-04-21,Bing,nonbrand,18.7,17,68,2.24
2013-04-21,Google,brand,8.1,6,30,0.97
2013-04-21,Google,nonbrand,136.35,101,505,16.36
2013-04-21,direct,(direct),0.0,5,5,0.0
2013-04-22,Affiliate,(organic/referral),1.8,12,24,0.09
2013-04-22,Bing,brand,1.1,1,4,0.13
2013-04-22,Bing,nonbrand,39.6,36,144,4.75
2013-04-22,Google,brand,22.95,17,85,2.75
2013-04-22,Google,nonbrand,284.85,211,1055,34.18
2013-04-22,direct,(direct),0.0,20,20,0.0
2013-04-23,Affiliate,(organic/referral),2.85,19,38,0.14
2013-04-23,Bing,brand,2.2,2,8,0.26
2013-04-23,Bing,nonbrand,37.4,34,136,4.49
2013-04-23,Google,brand,18.9,14,70,2.27
2013-04-23,Google,nonbrand,240.3,178,890,28.84
2013-04-23,direct,(direct),0.0,26,26,0.0
2013-04-24,Affiliate,(organic/referral),3.15,21,42,0.16
2013-04-24,Bing,brand,3.3,3,12,0.4
2013-04-24,Bing,nonbrand,46.2,42,168,5.54
2013-04-24,Google,brand,25.65,19,95,3.08
2013-04-24,Google,nonbrand,275.4,204,1020,33.05
2013-04-24,direct,(direct),0.0,21,21,0.0
2013-04-25,Affiliate,(organic/referral),3.75,25,50,0.19
2013-04-25,Bing,brand,4.4,4,16,0.53
2013-04-25,Bing,nonbrand,33.0,30,120,3.96
2013-04-25,Google,brand,21.6,16,80,2.59
2013-04-25,Google,nonbrand,283.5,210,1050,34.02
2013-04-25,direct,(direct),0.0,21,21,0.0
2013-04-26,Affiliate,(organic/referral),2.7,18,36,0.13
2013-04-26,Bing,brand,1.1,1,4,0.13
2013-04-26,Bing,nonbrand,38.5,35,140,4.62
2013-04-26,Google,brand,9.45,7,35,1.13
2013-04-26,Google,nonbrand,271.35,201,1005,32.56
2013-04-26,direct,(direct),0.0,14,14,0.0
2013-04-27,Affiliate,(organic/referral),0.75,5,10,0.04
2013-04-27,Bing,brand,2.2,2,8,0.26
2013-04-27,Bing,nonbrand,29.7,27,108,3.56
2013-04-27,Google,brand,6.75,5,25,0.81
2013-04-27,Google,nonbrand,125.55,93,465,15.07
2013-04-27,direct,(direct),0.0,11,11,0.0
2013-04-28,Affiliate,(organic/referral),2.55,17,34,0.13
2013-04-28,Bing,brand,2.2,2,8,0.26
2013-04-28,Bing,nonbrand,25.3,23,92,3.04
2013-04-28,Google,brand,14.85,11,55,1.78
2013-04-28,Google,nonbrand,174.15,129,645,20.9
2013-04-28,direct,(direct),0.0,8,8,0.0
2013-04-29,Affiliate,(organic/referral),1.8,12,24,0.09
2013-04-29,Bing,brand,5.5,5,20,0.66
2013-04-29,Bing,nonbrand,52.8,48,192,6.34
2013-04-29,Google,brand,25.65,19,95,3.08
2013-04-29,Google,nonbrand,295.65,219,1095,35.48
2013-04-29,direct,(direct),0.0,18,18,0.0
2013-04-30,Affiliate,(organic/referral),4.8,32,64,0.24
2013-04-30,Bing,brand,4.4,4,16,0.53
2013-04-30,Bing,nonbrand,62.7,57,228,7.52
2013-04-30,Google,brand,25.65,19,95,3.08
2013-04-30,Google,nonbrand,282.15,209,1045,33.86
2013-04-30,direct,(direct),0.0,20,20,0.0
2013-05-01,Affiliate,(organic/referral),3.75,25,50,0.19
2013-05-01,Bing,brand,7.7,7,28,0.92
2013-05-01,Bing,nonbrand,58.3,53,212,7.0
2013-05-01,Google,brand,32.4,24,120,3.89
2013-05-01,Google,nonbrand,332.1,246,1230,39.85
2013-05-01,direct,(direct),0.0,16,16,0.0
2013-05-02,Affiliate,(organic/referral),2.7,18,36,0.13
2013-05-02,Bing,brand,4.4,4,16,0.53
2013-05-02,Bing,nonbrand,60.5,55,220,7.26
2013-05-02,Google,brand,28.35,21,105,3.4
2013-05-02,Google,nonbrand,261.9,194,970,31.43
2013-05-02,direct,(direct),0.0,17,17,0.0
2013-05-03,Affiliate,(organic/referral),2.7,18,36,0.13
2013-05-03,Bing,brand,6.6,6,24,0.79
2013-05-03,Bing,nonbrand,29.7,27,108,3.56
2013-05-03,Google,brand,16.2,12,60,1.94
2013-05-03,Google,nonbrand,253.8,188,940,30.46
2013-05-03,direct,(direct),0.0,21,21,0.0
2013-05-04,Affiliate,(organic/referral),1.65,11,22,0.08
2013-05-04,Bing,brand,3.3,3,12,0.4
2013-05-04,Bing,nonbrand,29.7,27,108,3.56
2013-05-04,Google,brand,6.75,5,25,0.81
2013-05-04,Google,nonbrand,143.1,106,530,17.17
2013-05-04,direct,(direct),0.0,7,7,0.0
2013-05-05,Affiliate,(organic/referral),1.2,8,16,0.06
2013-05-05,Bing,brand,1.1,1,4,0.13
2013-05-05,Bing,nonbrand,18.7,17,68,2.24
2013-05-05,Google,brand,10.8,8,40,1.3
2013-05-05,Google,nonbrand,110.7,82,410,13.28
2013-05-05,direct,(direct),0.0,16,16,0.0
2013-05-06,Affiliate,(organic/referral),4.05,27,54,0.2
2013-05-06,Bing,brand,4.4,4,16,0.53
2013-05-06,Bing,nonbrand,50.6,46,184,6.07
2013-05-06,Google,brand,22.95,17,85,2.75
2013-05-06,Google,nonbrand,299.7,222,1110,35.96
2013-05-06,direct,(direct),0.0,18,18,0.0
2013-05-07,Affiliate,(organic/referral),3.9,26,52,0.2
2013-05-07,Bing,brand,2.2,2,8,0.26
2013-05-07,Bing,nonbrand,38.5,35,140,4.62
2013-05-07,Google,brand,28.35,21,105,3.4
2013-05-07,Google,nonbrand,288.9,214,1070,34.67
2013-05-07,direct,(direct),0.0,20,20,0.0
2013-05-08,Affiliate,(organic/referral),4.2,28,56,0.21
2013-05-08,Bing,brand,9.9,9,36,1.19
2013-05-08,Bing,nonbrand,55.0,50,200,6.6
2013-05-08,Google,brand,28.35,21,105,3.4
2013-05-08,Google,nonbrand,322.65,239,1195,38.72
2013-05-08,direct,(direct),0.0,20,20,0.0
2013-05-09,Affiliate,(organic/referral),4.8,32,64,0.24
2013-05-09,Bing,brand,6.6,6,24,0.79
2013-05-09,Bing,nonbrand,40.7,37,148,4.88
2013-05-09,Google,brand,27.0,20,100,3.24
2013-05-09,Google,nonbrand,282.15,209,1045,33.86
2013-05-09,direct,(direct),0.0,22,22,0.0
2013-05-10,Affiliate,(organic/referral),3.45,23,46,0.17
2013-05-10,Bing,brand,5.5,5,20,0.66
2013-05-10,Bing,nonbrand,64.9,59,236,7.79
2013-05-10,Google,brand,24.3,18,90,2.92
2013-05-10,Google,nonbrand,270.0,200,1000,32.4
2013-05-10,direct,(direct),0.0,24,24,0.0
2013-05-11,Affiliate,(organic/referral),1.35,9,18,0.07
2013-05-11,Bing,nonbrand,18.7,17,68,2.24
2013-05-11,Google,brand,4.05,3,15,0.49
2013-05-11,Google,nonbrand,148.5,110,550,17.82
2013-05-11,direct,(direct),0.0,13,13,0.0
2013-05-12,Affiliate,(organic/referral),1.95,13,26,0.1
2013-05-12,Bing,brand,2.2,2,8,0.26
2013-05-12,Bing,nonbrand,25.3,23,92,3.04
2013-05-12,Google,brand,9.45,7,35,1.13
2013-05-12,Google,nonbrand,133.65,99,495,16.04
2013-05-12,direct,(direct),0.0,10,10,0.0
2013-05-13,Affiliate,(organic/referral),2.55,17,34,0.13
2013-05-13,Bing,brand,6.6,6,24,0.79
2013-05-13,Bing,nonbrand,31.9,29,116,3.83
2013-05-13,Google,brand,21.6,16,80,2.59
2013-05-13,Google,nonbrand,275.4,204,1020,33.05
2013-05-13,direct,(direct),0.0,21,21,0.0
2013-05-14,Affiliate,(organic/referral),3.6,24,48,0.18
2013-05-14,Bing,brand,4.4,4,16,0.53
2013-05-14,Bing,nonbrand,40.7,37,148,4.88
2013-05-14,Google,brand,20.25,15,75,2.43
2013-05-14,Google,nonbrand,249.75,185,925,29.97
2013-05-14,direct,(direct),0.0,24,24,0.0
2013-05-15,Affiliate,(organic/referral),4.05,27,54,0.2
2013-05-15,Bing,brand,4.4,4,16,0.53
2013-05-15,Bing,nonbrand,46.2,42,168,5.54
2013-05-15,Google,brand,25.65,19,95,3.08
2013-05-15,Google,nonbrand,280.8,208,1040,33.7
2013-05-15,direct,(direct),0.0,28,28,0.0
2013-05-16,Affiliate,(organic/referral),3.0,20,40,0.15
2013-05-16,Bing,brand,4.4,4,16,0.53
2013-05-16,Bing,nonbrand,55.0,50,200,6.6
2013-05-16,Google,brand,33.75,25,125,4.05
2013-05-16,Google,nonbrand,291.6,216,1080,34.99
2013-05-16,direct,(direct),0.0,19,19,0.0
2013-05-17,Affiliate,(organic/referral),4.2,28,56,0.21
2013-05-17,Bing,brand,4.4,4,16,0.53
2013-05-17,Bing,nonbrand,40.7,37,148,4.88
2013-05-17,Google,brand,20.25,15,75,2.43
2013-05-17,Google,nonbrand,276.75,205,1025,33.21
2013-05-17,direct,(direct),0.0,14,14,0.0
2013-05-18,Affiliate,(organic/referral),1.65,11,22,0.08
2013-05-18,Bing,brand,1.1,1,4,0.13
2013-05-18,Bing,nonbrand,22.0,20,80,2.64
2013-05-18,Google,brand,8.1,6,30,0.97
2013-05-18,Google,nonbrand,126.9,94,470,15.23
2013-05-18,direct,(direct),0.0,9,9,0.0
2013-05-19,Affiliate,(organic/referral),1.05,7,14,0.05
2013-05-19,Bing,brand,2.2,2,8,0.26
2013-05-19,Bing,nonbrand,19.8,18,72,2.38
2013-05-19,Google,brand,4.05,3,15,0.49
2013-05-19,Google,nonbrand,110.7,82,410,13.28
2013-05-19,direct,(direct),0.0,6,6,0.0
2013-05-20,Affiliate,(organic/referral),3.9,26,52,0.2
2013-05-20,Bing,brand,6.6,6,24,0.79
2013-05-20,Bing,nonbrand,31.9,29,116,3.83
2013-05-20,Google,brand,17.55,13,65,2.11
2013-05-20,Google,nonbrand,271.35,201,1005,32.56
2013-05-20,direct,(direct),0.0,17,17,0.0
2013-05-21,Affiliate,(organic/referral),4.35,29,58,0.22
2013-05-21,Bing,brand,8.8,8,32,1.06
2013-05-21,Bing,nonbrand,46.2,42,168,5.54
2013-05-21,Google,brand,32.4,24,120,3.89
2013-05-21,Google,nonbrand,286.2,212,1060,34.34
2013-05-21,direct,(direct),0.0,23,23,0.0
2013-05-22,Affiliate,(organic/referral),3.45,23,46,0.17
2013-05-22,Bing,brand,7.7,7,28,0.92
2013-05-22,Bing,nonbrand,41.8,38,152,5.02
2013-05-22,Google,brand,21.6,16,80,2.59
2013-05-22,Google,nonbrand,278.1,206,1030,33.37
2013-05-22,direct,(direct),0.0,22,22,0.0
2013-05-23,Affiliate,(organic/referral),2.25,15,30,0.11
2013-05-23,Bing,brand,3.3,3,12,0.4
2013-05-23,Bing,nonbrand,49.5,45,180,5.94
2013-05-23,Google,brand,24.3,18,90,2.92
2013-05-23,Google,nonbrand,290.25,215,1075,34.83
2013-05-23,direct,(direct),0.0,28,28,0.0
2013-05-24,Affiliate,(organic/referral),2.85,19,38,0.14
2013-05-24,Bing,brand,5.5,5,20,0.66
2013-05-24,Bing,nonbrand,37.4,34,136,4.49
2013-05-24,Google,brand,24.3,18,90,2.92
2013-05-24,Google,nonbrand,255.15,189,945,30.62
2013-05-24,direct,(direct),0.0,20,20,0.0
2013-05-25,Affiliate,(organic/referral),0.9,6,12,0.04
2013-05-25,Bing,brand,4.4,4,16,0.53
2013-05-25,Bing,nonbrand,20.9,19,76,2.51
2013-05-25,Google,brand,12.15,9,45,1.46
2013-05-25,Google,nonbrand,116.1,86,430,13.93
2013-05-25,direct,(direct),0.0,10,10,0.0
2013-05-26,Affiliate,(organic/referral),1.8,12,24,0.09
2013-05-26,Bing,brand,1.1,1,4,0.13
2013-05-26,Bing,nonbrand,29.7,27,108,3.56
2013-05-26,Google,brand,13.5,10,50,1.62
2013-05-26,Google,nonbrand,151.2,112,560,18.14
2013-05-26,direct,(direct),0.0,8,8,0.0
2013-05-27,Affiliate,(organic/referral),3.0,20,40,0.15
2013-05-27,Bing,brand,3.3,3,12,0.4
2013-05-27,Bing,nonbrand,34.1,31,124,4.09
2013-05-27,Google,brand,18.9,14,70,2.27
2013-05-27,Google,nonbrand,182.25,135,675,21.87
2013-05-27,direct,(direct),0.0,25,25,0.0
2013-05-28,Affiliate,(organic/referral),3.45,23,46,0.17
2013-05-28,Bing,brand,4.4,4,16,0.53
2013-05-28,Bing,nonbrand,58.3,53,212,7.0
2013-05-28,Google,brand,22.95,17,85,2.75
2013-05-28,Google,nonbrand,252.45,187,935,30.29
2013-05-28,direct,(direct),0.0,28,28,0.0
2013-05-29,Affiliate,(organic/referral),4.5,30,60,0.22
2013-05-29,Bing,brand,4.4,4,16,0.53
2013-05-29,Bing,nonbrand,52.8,48,192,6.34
2013-05-29,Google,brand,28.35,21,105,3.4
2013-05-29,Google,nonbrand,329.4,244,1220,39.53
2013-05-29,direct,(direct),0.0,20,20,0.0
2013-05-30,Affiliate,(organic/referral),4.8,32,64,0.24
2013-05-30,Bing,brand,5.5,5,20,0.66
2013-05-30,Bing,nonbrand,56.1,51,204,6.73
2013-05-30,Google,brand,32.4,24,120,3.89
2013-05-30,Google,nonbrand,288.9,214,1070,34.67
2013-05-30,direct,(direct),0.0,20,20,0.0
2013-05-31,Affiliate,(organic/referral),2.85,19,38,0.14
2013-05-31,Bing,brand,5.5,5,20,0.66
2013-05-31,Bing,nonbrand,55.0,50,200,6.6
2013-05-31,Google,brand,21.6,16,80,2.59
2013-05-31,Google,nonbrand,275.4,204,1020,33.05
2013-05-31,direct,(direct),0.0,18,18,0.0
2013-06-01,Affiliate,(organic/referral),1.95,13,26,0.1
2013-06-01,Bing,brand,1.1,1,4,0.13
2013-06-01,Bing,nonbrand,23.1,21,84,2.77
2013-06-01,Google,brand,8.1,6,30,0.97
2013-06-01,Google,nonbrand,148.5,110,550,17.82
2013-06-01,direct,(direct),0.0,10,10,0.0
2013-06-02,Affiliate,(organic/referral),1.65,11,22,0.08
2013-06-02,Bing,brand,5.5,5,20,0.66
2013-06-02,Bing,nonbrand,24.2,22,88,2.9
2013-06-02,Google,brand,9.45,7,35,1.13
2013-06-02,Google,nonbrand,130.95,97,485,15.71
2013-06-02,direct,(direct),0.0,9,9,0.0
2013-06-03,Affiliate,(organic/referral),3.75,25,50,0.19
2013-06-03,Bing,brand,3.3,3,12,0.4
2013-06-03,Bing,nonbrand,45.1,41,164,5.41
2013-06-03,Google,brand,29.7,22,110,3.56
2013-06-03,Google,nonbrand,264.6,196,980,31.75
2013-06-03,direct,(direct),0.0,22,22,0.0
2013-06-04,Affiliate,(organic/referral),2.25,15,30,0.11
2013-06-04,Bing,brand,4.4,4,16,0.53
2013-06-04,Bing,nonbrand,52.8,48,192,6.34
2013-06-04,Google,brand,33.75,25,125,4.05
2013-06-04,Google,nonbrand,291.6,216,1080,34.99
2013-06-04,direct,(direct),0.0,25,25,0.0
2013-06-05,Affiliate,(organic/referral),3.45,23,46,0.17
2013-06-05,Bing,brand,6.6,6,24,0.79
2013-06-05,Bing,nonbrand,61.6,56,224,7.39
2013-06-05,Google,brand,28.35,21,105,3.4
2013-06-05,Google,nonbrand,325.35,241,1205,39.04
2013-06-05,direct,(direct),0.0,24,24,0.0
2013-06-06,Affiliate,(organic/referral),4.65,31,62,0.23
2013-06-06,Bing,brand,3.3,3,12,0.4
2013-06-06,Bing,nonbrand,53.9,49,196,6.47
2013-06-06,Google,brand,29.7,22,110,3.56
2013-06-06,Google,nonbrand,328.05,243,1215,39.37
2013-06-06,direct,(direct),0.0,16,16,0.0
2013-06-07,Affiliate,(organic/referral),3.45,23,46,0.17
2013-06-07,Bing,brand,6.6,6,24,0.79
2013-06-07,Bing,nonbrand,52.8,48,192,6.34
2013-06-07,Google,brand,24.3,18,90,2.92
2013-06-07,Google,nonbrand,275.4,204,1020,33.05
2013-06-07,direct,(direct),0.0,19,19,0.0
2013-06-08,Affiliate,(organic/referral),1.5,10,20,0.08
2013-06-08,Bing,nonbrand,23.1,21,84,2.77
2013-06-08,Google,brand,9.45,7,35,1.13
2013-06-08,Google,nonbrand,140.4,104,520,16.85
2013-06-08,direct,(direct),0.0,10,10,0.0
2013-06-09,Affiliate,(organic/referral),1.2,8,16,0.06
2013-06-09,Bing,brand,1.1,1,4,0.13
2013-06-09,Bing,nonbrand,27.5,25,100,3.3
